Phase,Barcode,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Experiment_ID,x,y
0.0,443394U5PA9I,5.2,3.0,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,911082GYP21X,3.0,8.1,600.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,12230286RIB4,5.5,0.4,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,89334982D9IX,0.1,5.4,625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,8784329BZXMO,2.2,6.0,1825.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,432938TS8XSQ,3.3,2.5,600.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,888441C9M298,5.9,5.5,1600.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4844823XLNRZ,2.7,2.4,1600.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,432442DQBL9M,7.0,8.0,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,742441C17UKH,5.0,0.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,370447Y6YU07,0.1,8.1,275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,3342214DHL75,2.4,3.5,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,424327DX01TY,8.1,2.3,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,104371U471ET,0.1,8.1,1725.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,740444ZD6WCV,2.0,3.8,75.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2404241PBMIK,3.4,7.1,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,844272O9NER0,0.1,6.0,1000.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,074222Q91DFF,4.8,1.4,875.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,470874OK6TSJ,8.1,1.3,300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,024124KWSKPL,5.9,4.8,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,204488O7AVG0,2.5,6.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,0401444Z91GT,2.2,2.1,650.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,474484UUFBFZ,0.9,4.2,625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,224112XC55MT,8.1,5.8,1175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,824222II0YYX,1.5,5.6,1500.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,221227BNDEIZ,3.1,1.6,100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,741234CAWUUO,1.2,6.4,500.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,003214972JCY,7.0,1.0,775.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,444274LB30VW,4.5,3.3,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,324304R199DL,3.8,5.0,1425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,440340O1CC6X,5.5,6.8,1400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,443843VZZNUG,1.5,7.9,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,822021T3WC3G,0.1,7.9,800.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,487402BPJFH2,5.7,1.3,400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,102732EJJD0O,6.3,2.7,975.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,414473WZYFVX,0.6,4.2,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,143843MLAKJH,7.7,4.0,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,80203755X66N,7.0,0.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,103304MAZPF5,3.8,1.0,500.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,404211U1QVTL,0.1,6.7,1425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,213824U7JCNM,5.0,0.4,775.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,378840MR4YLZ,0.1,8.1,1675.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,122837UMX5NA,8.1,8.1,1225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2542149RG5P3,2.8,6.6,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,7072780O4CJL,0.1,2.7,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,454844DMGAQT,4.5,4.8,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,7452553HBRKT,1.6,2.0,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,51423195IPHY,8.1,1.2,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,041513RK8BF9,8.1,2.6,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,38437184Q1GN,0.1,8.1,650.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,340531XJ0W0X,3.3,8.1,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,700554Z1DXP0,0.4,4.7,500.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,70054493CZ2T,1.8,0.6,775.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,584801IX2QAA,1.4,5.6,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,442780AZ16TO,4.2,0.4,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,453344XOEOPY,8.0,0.4,750.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,384128TUOSS7,7.3,5.4,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,7714022KWD6Z,3.5,2.3,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4543422IVMWW,5.7,7.4,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,222842UG83IF,0.2,2.3,600.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,0471107O58NM,1.9,4.4,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,288884AWFOM4,5.8,1.9,1175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,344344HZ5Q0I,6.3,0.2,300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,012244PQ8W0T,4.5,8.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,454244DUE71N,2.1,8.1,400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,247150NXN718,2.0,3.7,1175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,434045NLO12C,2.4,0.4,275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,435703K18KSP,6.2,3.8,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4185234XIDU1,1.0,6.5,400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,7458804K7CC0,1.5,7.5,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,388153GMYZAG,3.2,6.2,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2514448ZCBTT,0.1,6.2,1600.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,843888C8ZPF4,7.3,1.0,1175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,774138H9AMDO,0.1,8.1,350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,444841EXIKOW,0.6,0.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4307488V02RM,6.0,8.1,1425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,324748LR3WP0,0.1,3.3,1500.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4440885SY7OT,5.4,1.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,434447OSOJ01,1.1,8.1,1600.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,881244B3NNFO,2.9,0.1,1025.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,018008FD9SVE,1.9,4.3,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,248848FR8UFG,4.3,4.1,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4447772TPIRI,8.1,4.9,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,204411N1NINJ,3.6,7.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,278783ZRRKPH,8.1,0.4,400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,1434710RDQLT,0.1,1.3,800.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,343804ACLY2T,5.4,0.1,650.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,242441ZBHLSW,1.8,5.5,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,834320AME1W9,0.1,5.4,500.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,11807240JYPH,3.2,0.3,250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,78834401UE0P,2.2,2.6,1150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,244848ZWPP3D,3.5,7.5,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,8100742WGJZL,0.1,2.6,225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,478212NHJCWF,4.8,1.6,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,827414KYD6D4,6.5,3.2,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,804214D35DZR,5.9,5.8,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,8247307J7S7C,8.1,7.3,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2834827DGMD4,1.8,6.5,225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,434718OA6WCA,0.1,6.1,1700.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,8842472CSWG3,7.9,2.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,302840A5VM68,1.5,0.1,550.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,8833140N72D1,3.4,5.6,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,247374J0MNNF,1.7,1.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,488473645GTB,0.3,1.7,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,537347312TKF,1.8,0.5,425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,253718NDHC9Y,8.1,8.1,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2171447T17UN,0.1,6.6,1800.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,017347G2816X,8.1,0.7,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,225813RICXLR,2.7,7.7,100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,422205TPI5ES,7.0,2.9,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,127514W76S9C,4.4,4.4,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2335248RYPJQ,0.1,2.2,1425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,048713Y6L0B2,0.1,4.5,500.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,0787477HZQYE,3.2,8.1,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,134208ZD4R1Q,5.6,0.1,625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,423412GJRI0G,8.1,4.4,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,834421GT05F5,3.3,1.3,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,8224559O6Q9F,0.1,8.1,550.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,11352362BLJI,2.7,4.5,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2831503HVFNF,4.2,1.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,815433QTCJ8K,1.5,4.8,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,370372WHQBZY,8.1,0.5,325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,584252ILVQDU,5.7,6.8,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,245824VKY276,5.9,2.1,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,442728TLF31U,0.9,2.5,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2200421Q6K6U,0.1,0.7,900.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,581222Q97E2M,0.1,4.1,1800.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,328281BG6Y6D,0.9,8.1,1425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,85488339ZCVJ,1.4,6.2,350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,002221J5H2NZ,7.6,0.1,850.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,855700PTK6CZ,1.9,2.8,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,234744M4XN9A,3.5,0.1,700.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,813583T4RBIQ,6.2,1.1,200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,347553AUP6T2,3.2,6.0,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,744337HMZ2UJ,0.1,1.8,475.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2224225H9V6Z,7.5,6.2,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,314012YH8TQS,0.1,4.2,525.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,5035454XRH0S,8.1,8.1,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4552522PF44O,8.1,0.1,100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,542534F4FM1Q,4.3,8.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,744082X04EGU,5.2,2.8,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,254250OESYMV,2.4,8.1,1400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,75404134351U,2.7,0.4,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,825370V4QHBK,0.1,4.0,1750.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2282449B4796,8.1,4.8,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,7785577F33YE,0.1,0.3,1000.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,727838QPY177,0.5,8.1,350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,083535U300L8,8.1,0.4,1050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2137531I8HCQ,4.7,3.5,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,5204524IKOAI,8.1,4.6,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,783721Q5TA49,5.0,0.3,675.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,577123BQVWTS,5.1,6.1,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,477438043DIS,2.0,2.9,1150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,355327BOK5T8,2.3,5.6,75.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,507034MSXUEN,0.1,1.4,300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4421717IQHAE,0.1,6.8,1650.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,435758P6MDQ2,2.5,5.5,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,342021SL7CWS,2.7,0.4,1000.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,137150W627P4,7.0,2.4,150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,174435TDK8B7,1.8,3.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,844550DJOGDI,7.5,2.4,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2404048FUR4H,4.7,1.3,175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,545125MQCM26,5.9,0.7,1175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,585527406QWM,0.1,2.1,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,075421OI00F5,0.1,6.3,650.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,835720YT4O51,5.9,8.1,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,1254010XEZIZ,1.7,0.2,525.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,452488T6IF4S,7.1,0.1,575.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,5513004WWSAI,2.3,7.9,200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,434321J4DCZ8,8.1,0.4,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,590744TWHUJR,0.1,0.1,675.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,9224433HV5IK,0.1,5.7,1825.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2443408OONBV,8.1,7.6,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,045445U2XVEX,7.0,4.0,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,334194A3J6PE,4.4,3.9,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,7211131UFIPL,4.6,0.4,450.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,404475TB2SQQ,0.1,4.6,725.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,121014ZCJV95,3.2,8.1,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,3001136ERXY2,1.7,2.5,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,025839GWG6H0,8.1,0.5,150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,084147ZOGVYD,8.0,4.0,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,421750RRTLGN,0.1,2.3,1400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,945414JSXF4B,2.9,1.0,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,884954O7D1MI,0.1,8.1,1225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,977907V3NE6L,1.9,5.3,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,057054UBRXR7,4.5,2.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4474410FRNPK,5.5,6.5,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,529272KRKUHI,2.4,5.2,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,728059Y11KC5,0.1,7.3,575.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,7415496E2AGR,5.6,1.5,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,3931304IOGYI,6.9,0.3,700.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,410444AHW369,2.2,0.3,300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,742032ULFYRL,0.2,0.1,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,328401F6OZ0M,0.1,2.6,450.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,842877WIGAYI,2.0,3.1,1150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,881534D0BD2H,6.1,1.3,125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,448728PYT18D,0.8,5.7,325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,1404352JQC48,0.5,4.2,1500.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,0483823GU57K,3.7,6.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,31237054ZTY9,7.3,5.8,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,207442P2BBK2,0.6,1.4,150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,446314D02BF5,8.1,8.1,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,606608MRHARA,0.1,5.8,2025.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,401146ZODVF7,8.1,0.2,825.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,241411UB0YFE,2.6,8.1,150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,467484533K2B,4.3,3.7,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
